chr5	130206924	130208337	chr5	130445375	130446363	10
chr7	129915546	129916663	chr7	129932553	129933287	5
chr11	73614396	73614450	chr11	73656980	73657035	3
chr2	44105122	44105479	chr2	44706609	44706937	5
chr10	88447765	88447846	chr15	77219196	77219347	3
chr11	100720004	100720156	chr11	100731116	100731778	3
chr8	101693040	101693610	chr8	101838626	101840307	18
chr2	34325442	34325483	chr4	155793711	155793795	3
chr7	31853915	31854209	chr7	32243914	32244358	4
chr3	52887440	52888067	chr3	53106803	53106988	3
chr11	39337848	39337918	chr4	85283125	85283321	3
chr12	22253073	22254231	chr12	22596426	22596747	6
chr10	114231765	114232335	chr10	115144452	115145227	5
chr12	125313332	125314282	chr12	125382960	125383478	4
chr3	152743750	152744240	chr3	153008211	153009546	8
chr20	633682	634624	chr20	719409	719900	5
chr3	124798346	124798670	chr3	124882866	124883037	3
chr7	27235966	27236771	chr7	28135607	28136492	4
chr10	112550433	112550470	chr10	113871718	113871814	3
chrX	118832905	118833067	chrX	119014661	119015166	3
chr3	107409335	107410397	chr3	107460075	107460648	4
chr16	14017419	14017837	chr16	14378498	14379107	4
chr12	103074208	103074341	chr7	36718035	36718192	3
chr6	133890182	133890696	chr6	134211535	134212372	3
chr20	279556	279626	chr20	325263	325295	3
chr5	76011656	76012378	chr5	76070267	76070702	4
chr5	86199942	86200085	chrX	137447069	137447126	3
chr3	137427893	137428072	chr3	137690052	137690305	3
chr4	147939806	147940660	chr4	147975552	147975821	3
chr5	134894557	134895399	chr5	135165845	135166053	3
chrX	9879794	9880183	chrX	10087562	10087917	3
chr22	36027744	36027824	chr22	36135901	36135949	3
chr3	160558834	160559450	chr3	160659798	160659949	3
chr17	61484107	61484441	chr17	61556142	61556474	3
chr8	126442466	126442793	chr8	126475550	126475612	3
chr19	10582308	10582903	chr19	10810364	10810872	3
chr19	10379587	10382303	chr19	10498916	10500022	34
chr3	13714869	13714974	chr3	13925697	13926030	3
chr20	42745011	42745613	chr20	42824395	42825310	7
chr19	42612782	42613667	chr19	42756084	42756728	3
chr17	36474462	36474499	chr4	154299175	154299271	3
chr12	77015158	77015951	chr12	77113827	77114151	4
chr20	19098795	19098944	chr8	16334034	16334091	3
chrX	9121546	9121883	chrX	10087620	10087885	3
chr2	238581387	238582631	chr2	238653304	238654522	22
chr10	73002426	73002690	chr10	73029969	73030467	3
chr4	75401896	75402690	chr4	75547510	75548733	10
chr22	43942198	43942349	chr8	131268925	131269005	3
chr10	99469193	99469675	chr10	99495914	99496847	3
chr7	37734038	37734381	chr7	37871573	37872307	5
chr5	150381920	150381960	chr7	28136429	28136501	3
chr6	109508868	109509242	chr6	109703204	109703677	3
chr17	37855678	37856225	chr17	37910449	37910702	3
chrX	10044926	10045561	chrX	10087713	10087923	3
chr15	74927398	74927757	chr15	75280290	75280579	3
chr4	20021901	20022231	chr4	20030344	20030532	4
chr5	95933040	95933087	chr5	114919927	114919991	3
chr2	235044228	235044531	chr2	235410278	235410968	3
chr4	87442556	87444008	chr4	87816451	87817367	17
chr1	152314063	152314185	chr17	40324476	40324596	4
chr7	100786433	100787705	chr7	100925988	100926902	10
chr15	59821494	59821894	chr15	59859360	59860425	3
chr16	50059059	50059357	chr16	50840265	50840604	3
chr2	239196157	239196505	chr2	239213391	239213744	3
chr5	168729717	168730237	chr5	169004531	169005198	3
chr2	188362188	188367492	chr2	188444096	188447410	106
chr17	57916790	57916889	chr2	65359178	65359336	3
chr8	102349194	102349308	chr8	102644910	102645061	3
chr7	5436018	5436794	chr7	5527671	5527861	3
chrX	13676744	13677264	chrX	13767835	13768808	9
chr1	228327531	228328421	chr1	228353222	228353904	4
chr1	201998090	201998719	chr1	202087839	202088464	5
chr9	33634579	33635485	chr9	33722263	33722902	4
chr16	57681365	57681400	chr6	786243	786340	3
chr11	60922951	60923004	chr3	99909680	99909727	3
chr19	4267153	4267289	chr19	4363764	4364365	4
chr12	22129236	22129321	chrX	27711860	27711904	3
chr3	52324078	52324497	chr3	52373493	52374007	3
chr11	112411726	112411769	chr6	1452597	1452658	3
chr19	30087490	30087524	chr20	22989981	22990068	3
chr4	90579021	90579387	chr4	90822976	90823658	4
chr7	73280078	73281122	chr7	73440742	73441602	10
chr3	173609913	173609991	chr5	59583224	59583266	3
chr16	22210069	22211099	chr16	22329784	22330441	3
chr10	102503553	102503704	chr10	102638308	102638461	3
chr1	156552991	156555874	chr1	156577454	156579889	76
chr8	126130645	126131180	chr8	126712487	126713459	4
chr17	78518398	78519397	chr17	78549174	78549643	5
chr2	88927147	88927739	chr2	88968988	88969481	3
chr1	39651397	39651751	chr1	39724362	39724587	3
chr3	127370974	127371254	chr3	127465536	127465752	3
chr6	41336590	41336840	chr6	41755074	41755461	3
chr5	158942849	158943445	chr5	159008837	159009254	3
chr15	90437075	90437149	chr15	90630103	90630139	3
chr10	76791710	76791915	chr10	76995028	76995985	3
chr7	43850248	43850979	chr7	43878667	43878877	4
chr17	42275878	42275957	chr5	29627064	29627107	3
chr12	55054975	55055126	chr7	156761405	156761490	3
chr9	127474192	127475099	chr9	127485994	127486560	5
chr3	99562043	99562545	chr3	99972789	99974012	8
chr11	27720527	27721076	chr11	29355864	29356747	4
chrX	152901747	152902054	chrX	152933041	152933803	6
chr8	22840437	22841151	chr8	22857183	22857535	3
chr19	39254685	39254759	chr4	148796485	148796539	3
chr14	89506586	89507180	chr14	90233828	90234667	4
chr7	54614611	54614810	chr7	54841438	54841762	3
chr22	45973777	45974402	chr22	46374336	46375239	9
chr1	247535961	247536278	chr1	247649673	247651034	7
chr6	137415362	137415945	chr6	137910298	137910669	3
chr14	77384439	77385466	chr14	77536861	77537305	5
chr11	60033183	60033579	chr11	60385806	60386572	8
chr17	38793031	38793081	chr3	101897570	101897646	3
chr6	32381063	32382514	chr6	32753671	32754019	9
chr1	101176402	101176516	chr17	79075399	79075512	3
chr7	54945486	54945932	chr7	55322711	55323186	3
chr1	205304243	205305079	chr1	205345625	205346095	5
chr7	16753363	16753400	chr7	16961976	16962133	3
chr1	11301761	11302010	chr1	11705473	11706118	5
chr1	156274962	156275035	chr12	3761769	3761920	3
chr14	94468230	94468421	chr14	94647134	94647406	3
chr3	51009043	51009380	chr3	51137654	51137928	3
chr11	5132955	5133116	chr11	60700274	60700307	3
chr1	188404149	188404201	chr19	4449520	4449588	3
chrX	9963679	9964427	chrX	10157645	10157849	3
chr4	40967197	40967290	chr8	91939836	91939919	3
chr22	32925045	32925431	chr22	33396780	33397164	3
chr11	98175505	98175545	chrX	9226091	9226133	3
chr6	116856955	116857631	chr6	116879166	116879961	3
chr14	58159446	58159673	chr14	58350571	58351189	3
chr10	14050028	14050187	chr10	15493431	15493484	3
chr16	2908162	2909229	chr16	2917941	2918728	5
chr6	13617160	13617196	chr8	26234486	26234556	3
chr7	31482915	31483204	chr7	31673519	31673817	3
chr1	44228106	44229936	chr1	44399231	44401428	39
chr20	52719802	52720539	chr20	52816058	52817614	12
chr3	47866118	47866593	chr3	48031631	48032071	4
chr12	61596414	61596474	chr12	61766155	61766307	3
chr1	161762408	161762893	chr1	162010175	162010683	4
chr10	28917147	28917585	chr10	29418564	29419483	4
chr7	36060468	36061182	chr7	36358823	36359527	3
chr17	55303643	55303875	chr5	98109205	98109257	3
chr4	53931867	53931925	chr9	30513674	30513716	3
chr9	33742692	33742861	chr9	33852375	33852573	3
chr6	188764	189034	chr6	1436703	1437088	3
chr16	67527946	67528235	chr16	67554986	67556121	6
chr3	124066241	124066937	chr3	124278207	124278929	4
chr9	21154514	21155532	chr9	21326647	21327367	3
chr17	59102463	59102533	chr4	190771117	190771154	3
chr11	102016781	102016817	chr22	38541802	38541928	3
chr20	21163533	21163973	chr20	21216019	21216925	4
chr9	90788499	90788690	chr9	91092476	91092887	5
chr1	27934733	27935712	chr1	27986340	27988356	8
chr22	27004600	27004647	chr3	12159947	12160010	3
chr15	55940422	55941004	chr15	56210104	56210669	5
chr14	20999046	20999904	chr14	21077278	21078392	11
chr7	34173999	34174439	chr7	34205515	34206133	3
chr2	134875552	134876058	chr2	135002713	135003380	7
chr11	69502432	69502470	chr12	10827488	10827645	3
chr1	186692118	186692728	chr1	186731559	186731803	3
chr4	39470479	39471936	chr4	39592675	39594139	37
chr7	23312757	23313289	chr7	23396957	23397519	3
chr3	147191331	147191384	chr5	152151085	152151222	3
chr10	27014367	27015429	chr10	27170969	27171527	9
chr9	124885152	124885648	chr9	125214931	125216977	9
chrX	9724069	9724160	chrX	10087599	10087774	4
chr1	175057033	175057086	chr3	131502037	131502072	3
chr12	46537476	46537532	chr12	46560728	46560780	3
chr10	47151063	47151310	chr10	47599568	47600121	3
chr12	113750428	113750927	chr12	113900327	113900509	3
chr6	34949624	34950717	chr6	35107491	35107971	8
chr5	139775275	139775373	chr6	3986985	3987136	4
chr18	3771220	3772034	chr18	3869799	3870139	3
chrX	8939155	8939828	chrX	10087462	10087668	5
chr10	98390142	98390250	chr6	170415838	170416023	3
chr15	101840166	101841117	chr15	102181198	102181799	10
chr10	23583577	23584926	chr10	23814174	23814850	7
chr7	6145364	6146268	chr7	6362743	6363080	5
chr20	32045012	32045378	chr20	32657171	32657920	7
chr2	113384262	113385384	chr2	113448388	113448890	5
chr14	51266730	51266885	chr21	46313991	46314104	3
chr12	9257774	9257909	chr3	90152678	90152755	3
chr1	85574514	85575509	chr1	85725074	85725663	5
chr6	49499159	49501186	chr6	49537176	49540518	52
chr20	33461575	33462370	chr20	33536085	33536221	3
chr12	54635575	54635628	chr3	45386013	45386087	4
chr7	129007546	129008529	chr7	129015994	129017215	6
chr16	74323164	74323196	chrX	99372345	99372414	3
chr11	72039565	72039962	chr11	72145076	72145706	4
chr17	67565019	67565495	chr17	68139950	68140588	6
chr6	153068165	153068672	chr6	153273968	153274335	3
chr12	52536959	52537793	chr12	52720493	52721690	11
chr17	77938003	77938054	chrX	45657523	45657647	3
chr13	98909217	98909372	chr8	23836144	23836199	4
chrX	96025286	96025500	chrX	96940935	96941035	3
chr17	61523998	61524371	chr17	61556042	61556723	7
chr18	68131327	68132239	chr18	68157719	68158555	6
chr11	10325959	10326765	chr11	10387483	10389789	8
chr12	122231535	122233770	chr12	122325673	122328258	52
chr10	97776458	97777195	chr10	98094886	98095078	3
chr4	40738693	40739413	chr4	40899780	40900037	5
chr17	80440852	80440921	chr20	30465403	30465458	3
chr11	11808904	11809569	chr11	11820252	11820817	3
chr7	120445995	120446454	chr7	120581093	120581434	7
chr12	51181953	51182034	chr4	41756647	41756692	3
chr15	43911616	43911691	chr17	73755666	73755703	3
chr8	22432958	22433320	chr8	22448681	22449397	3
chr5	93854167	93854245	chr8	93032158	93032205	3
chr1	112841245	112841781	chr1	112912309	112912603	3
chr19	32834474	32834668	chr19	32864845	32865233	3
chr12	122232328	122232961	chr12	122240801	122241264	3
chr7	117993012	117993368	chr7	118815647	118816716	8
chr11	68256904	68257040	chr4	17815579	17815661	3
chr14	50319218	50319626	chr14	50567971	50568402	3
chr20	49080631	49081231	chr20	49196729	49197200	5
chr3	23710276	23710452	chr3	23799815	23800247	3
chr19	50049939	50050646	chr19	50073348	50073892	15
chr1	180965071	180965110	chr5	115269134	115269249	3
chr1	155148974	155149331	chr1	155220219	155220816	4
chr12	50814545	50814604	chr12	51745779	51745846	3
chr22	29985902	29986547	chr22	30021727	30021888	3
chr13	102315267	102315306	chr7	12770954	12771010	3
chr20	45395505	45396901	chr20	45779282	45779672	4
chr14	80923053	80923118	chr18	35538422	35538483	4
chr4	76406331	76406370	chr8	53339455	53339487	3
chr2	85131473	85134713	chr2	85152398	85153887	26
chr2	30800376	30800408	chr2	82279572	82279723	3
chr3	67164233	67164518	chr3	68942978	68943236	3
chr7	55284357	55285581	chr7	55322629	55323584	6
chr9	74435013	74435938	chr9	74516433	74517100	3
chr2	84722761	84723371	chr2	85527764	85528048	3
chr18	60990377	60990565	chr18	61007285	61008027	3
chr9	71199161	71199820	chr9	71459579	71460595	11
chr13	70672821	70673382	chr13	71142132	71142971	5
chr1	18558686	18558827	chr15	50257665	50257742	4
chr11	447951	448819	chr11	518158	519131	5
chr17	49078314	49079491	chr17	49230147	49231008	14
chr1	100076573	100076666	chr12	49108094	49108126	3
chr16	60007001	60007054	chr7	112186656	112186805	3
chr12	46384325	46384850	chr12	46398620	46399245	5
chr1	53724552	53724714	chr1	169029947	169030001	3
chr17	785589	785647	chr19	34635570	34635632	3
chr13	31429284	31429405	chr13	31587172	31587304	3
chr17	19266108	19266524	chr17	19372633	19373052	7
chr15	75082737	75082796	chr5	148303461	148303526	3
chr3	129368492	129371101	chr3	129543634	129544524	40
chr19	12870876	12871761	chr19	12906720	12908125	15
chr2	30896199	30896333	chr2	237713184	237713298	3
chrX	10087324	10088053	chrX	10154769	10155198	4
chr12	122235071	122235809	chr12	122249745	122250159	4
chr19	46784096	46784856	chr19	46898924	46899965	6
chr12	49752608	49752688	chr12	49918117	49918669	4
chr19	18439203	18439825	chr19	18521357	18521615	3
chr14	37996597	37996661	chr3	150619212	150619366	3
chr4	155659892	155659934	chr4	171297751	171297828	3
chr3	174723501	174723593	chr5	137521953	137521992	3
chr11	73018217	73018623	chr11	73061349	73062828	8
chr1	43702862	43703122	chr1	43849106	43849405	3
chr12	27174340	27174383	chr2	75867757	75867816	3
chr8	122654532	122654863	chr8	122761402	122761638	3
chr1	205627441	205629377	chr1	205679048	205680692	20
chr9	32383788	32384470	chr9	32579688	32580009	4
chr15	45496872	45498233	chr15	45748899	45750767	21
chr12	54690336	54692031	chr12	54717423	54718790	9
chr1	233198407	233198448	chr12	67079452	67079557	3
chr15	62683097	62683161	chr20	61573119	61573151	3
chr6	24283387	24283696	chr6	24667370	24667685	3
chr2	197201671	197202367	chr2	197318225	197318639	7
chr9	17810760	17811768	chr9	18213176	18213638	10
chr7	82440148	82440306	chr7	82584316	82584772	3
chr11	66175964	66176193	chr11	66186764	66187261	4
chr8	123479435	123480807	chr8	123583927	123585607	11
chr12	69575139	69575226	chr7	38062413	38062555	3
chr17	76989565	76989824	chr17	77001812	77002413	3
chr12	85970006	85970071	chr12	96756146	96756256	3
chr12	34045969	34046021	chr2	99689083	99689139	3
chr2	212030315	212030453	chr5	161452835	161452986	3
chr16	46588174	46589288	chr16	46641290	46641918	7
chr10	30659035	30659117	chr7	143215334	143215377	3
chr2	48338367	48338564	chr2	48698017	48698438	3
chr19	15202641	15203061	chr19	15264431	15264985	3
chr3	184088935	184090553	chr3	184258499	184259434	13
chr3	187397448	187397709	chr3	188672545	188673259	4
chr3	176937765	176937861	chr9	110965531	110965682	3
chr1	113261267	113261858	chr1	113344525	113345056	4
chr12	48137976	48138305	chr12	48146927	48147741	4
chr1	156099971	156100295	chr1	156194976	156195142	3
chr9	104227357	104228537	chr9	104292266	104292829	13
chr5	129106100	129107428	chr5	130445524	130446205	6
chr17	10230783	10231408	chr17	10516953	10518181	12
chr10	104992527	104992611	chrX	79480468	79480623	3
chr1	168055719	168055783	chr4	133130647	133130688	3
chr11	10346958	10347649	chr11	10757255	10757626	3
chr3	187458129	187460454	chr3	188672322	188675760	33
chr1	21697185	21697499	chr1	21837358	21837922	3
chr3	32060875	32061561	chr3	32195232	32195913	3
chr3	105587556	105587596	chr5	111496204	111496290	3
chr9	89951693	89951733	chrX	72956964	72957157	3
chr21	46220691	46221437	chr21	46294691	46295704	6
chr9	125227369	125227525	chr9	125753816	125754128	4
chr6	118886023	118887071	chr6	119121842	119122450	4
chr19	4809049	4809732	chr19	4914995	4915620	3
chr18	11655048	11656180	chr18	11728426	11729107	3
chr5	111510842	111510880	chrX	116331906	116331999	3
chr4	74459214	74460058	chr4	74999580	75000325	5
chr1	110745468	110746039	chr1	111002330	111003544	14
chr17	29860721	29861312	chr17	30169625	30169963	7
chr7	2760455	2760536	chr7	2800279	2800534	3
chr16	55657294	55657765	chr16	55737449	55737789	3
chr12	121084782	121085003	chr12	121409634	121410361	4
chr2	113893825	113896777	chr2	114147555	114149007	42
chr1	153324725	153325162	chr1	153376820	153377558	4
chr1	229589210	229589271	chr2	156225307	156225352	3
chr17	33979389	33979428	chr2	167930483	167930549	3
chr2	20981230	20982870	chr2	21185202	21186460	15
chr19	12871320	12871677	chr19	12958240	12959050	7
chr16	29822515	29823044	chr16	29859864	29860380	3
chr3	89098581	89098622	chr4	140867915	140868070	3
chr10	99460713	99462108	chr10	99491537	99492111	22
chr17	46429136	46429588	chr17	46695839	46696168	5
chr5	99814776	99815164	chr5	100725932	100726418	6
chr1	164791159	164791238	chr3	156421050	156421091	3
chr3	148142402	148142464	chr5	134155534	134155616	3
chr4	110343504	110344017	chr4	110725376	110725578	5
chr2	96688414	96688706	chr2	96840646	96841901	4
chr15	68565860	68565898	chr18	31855160	31855203	3
chr2	121527478	121527518	chr4	119811387	119811477	3
chr1	174062836	174063171	chr1	174695864	174697302	5
chr3	119610311	119611800	chr3	119901784	119902134	6
chr1	183578401	183578862	chr1	183654124	183654449	3
chr9	22307011	22307652	chr9	22446816	22447320	3
chr5	8231150	8231198	chr5	55560082	55560152	3
chr5	10875887	10875943	chr7	142700787	142700853	3
chr8	143750915	143751471	chr8	143808094	143808966	4
chrX	19390373	19390660	chrX	19551191	19552028	5
chr20	47950469	47951346	chr20	48145829	48147897	9
chr3	12221803	12222230	chr3	12235930	12236488	5
chr1	43664650	43664712	chr1	43704303	43704351	3
chr20	30160074	30160692	chr20	30198590	30199267	6
chr19	46898780	46899259	chr19	47018341	47019639	7
chr9	130830201	130830801	chr9	130879736	130880205	5
chr16	57633980	57634547	chr16	57661833	57662434	5
chr2	27325257	27325567	chr2	27378442	27378978	3
chr19	2497061	2497108	chr6	51504410	51504476	3
chr14	52766408	52767187	chr14	52939664	52940818	18
chr6	159595296	159595615	chr6	160075076	160075788	4
chr15	96784099	96784179	chr15	97074514	97074561	3
chr2	44271159	44272079	chr2	44518005	44519602	11
chr10	101195789	101196850	chr10	101312984	101313823	4
chr19	13075739	13076670	chr19	13387953	13388831	5
chr12	54399928	54399994	chr2	237478434	237478484	4
chr2	28817221	28817618	chr2	28833223	28834128	4
chr15	68545421	68546000	chr15	68600592	68601644	4
chr15	91512107	91512168	chr3	196245155	196245196	3
chr1	48463369	48463799	chr1	48559442	48559711	4
chr5	76856564	76856695	chr5	77564589	77565217	3
chr1	198155638	198155712	chr3	151008666	151008704	3
chr12	54921193	54921347	chr12	54989964	54990515	4
chr2	105310661	105310751	chr9	109743868	109743909	3
chr1	198746976	198747072	chr6	16854286	16854385	3
chr11	66175349	66177444	chr11	66445136	66447069	56
chr7	12726200	12727321	chr7	13302620	13303233	11
chr5	135312653	135313388	chr5	135398318	135398538	4
chr1	153541066	153541480	chr1	153599771	153599980	4
chr11	118826671	118827727	chr11	118901550	118901834	3
chr22	31030481	31031019	chr22	31481103	31481280	4
chr1	91906372	91907081	chr1	91966868	91967276	4
chr1	175342890	175343239	chr1	176042428	176042850	3
chr19	50179605	50179697	chr7	54981203	54981239	3
chr17	34113907	34114829	chr17	34131098	34132649	5
chr11	63971517	63973038	chr11	64068306	64069162	11
chr8	104157900	104157952	chr8	104277291	104277868	3
chr6	53275547	53275923	chr6	53302516	53303050	3
chr14	55738021	55738457	chr14	55879036	55879874	3
chr10	118974659	118977313	chr10	119077952	119081435	61
chr1	155033524	155036397	chr1	155056000	155057618	22
chr11	96010136	96010177	chr5	41222258	41222349	3
chr7	38836107	38837212	chr7	39504275	39504997	14
chr21	28288938	28288978	chr6	98018978	98019020	3
chr17	48277981	48278706	chr17	48368365	48369169	6
chr14	23025711	23026635	chr14	23451563	23452843	13
chr9	80072784	80073101	chr9	80103127	80103759	6
chr1	27422389	27422789	chr1	27715070	27715252	3
chr3	50294499	50295580	chr3	50308367	50309215	3
chr18	624099	624710	chr18	838864	839601	5
chr4	164475956	164476020	chr4	164673734	164673790	3
chr20	55664564	55664914	chr20	55920464	55920743	3
chr11	101744054	101744093	chr6	12640093	12640150	3
chr11	61812315	61812929	chr11	61821769	61822300	3
chr1	6854336	6854713	chr1	7130160	7130876	5
chr3	139145892	139148261	chr3	139280683	139282075	40
chr17	36309883	36309932	chr9	130997742	130997822	3
chr5	23812621	23813566	chr5	23994435	23995133	5
chr16	4544318	4544356	chr3	128052166	128052205	3
chr12	48026381	48026499	chr6	30100028	30100103	3
chr1	221437301	221437530	chr1	221565575	221566020	3
chr1	151906572	151906771	chr1	151967395	151967726	6
chr10	78933770	78933915	chr10	79220521	79221015	3
chr8	27190483	27192758	chr8	27283048	27284259	18
chr1	23670043	23670537	chr1	23730312	23730601	3
chr11	19579395	19579846	chr11	19679748	19680174	3
chr8	41393125	41393638	chr8	41833533	41833600	3
chr5	140592705	140593473	chr5	140943664	140944236	5
chr4	173751096	173751832	chr4	174178796	174179447	4
chr3	14302631	14303149	chr3	14503139	14503848	20
chr16	84785890	84786145	chr16	84985842	84986069	3
chr22	29790809	29792234	chr22	29920234	29920921	9
chr3	36770898	36771353	chr3	37000282	37000701	6
chr9	12776147	12777577	chr9	12884612	12885212	12
chr1	201429982	201431486	chr1	201482041	201482931	8
chr12	55247507	55248146	chr12	55329112	55329533	4
chrX	35398701	35399680	chrX	35744165	35745324	7
chr16	22012359	22013898	chr16	22199927	22200555	8
chr5	140186513	140186758	chr5	140220856	140221442	3
chr14	52816498	52816592	chr17	76449285	76449406	3
chr5	80530923	80530964	chr8	22836006	22836086	3
chr5	127548476	127549422	chr5	129103487	129104055	6
chr8	140643221	140643300	chr9	28384326	28384447	3
chr1	100270010	100270057	chr3	149873765	149873812	3
chr3	10814264	10814826	chr3	11024857	11025165	4
chr1	113447648	113448317	chr1	113498100	113498524	3
chr3	49576153	49577845	chr3	49707781	49709982	30
chr6	37293646	37294029	chr6	37659732	37660110	4
chr11	2930395	2930446	chr12	57931875	57931943	4
chr17	33324661	33325931	chr17	33446706	33447735	15
chr6	83931466	83932070	chr6	84228465	84229066	5
chr10	95271280	95271362	chr10	95332313	95332344	3
chrX	108956248	108956406	chrX	109070771	109070892	4
chr4	150971918	150972491	chr4	150985034	150985726	3
chr2	158879861	158881447	chr2	159610495	159610859	8
chr6	17167488	17168212	chr6	17584285	17585216	7
chr19	4208859	4208901	chr19	4922412	4922492	3
chr1	190058014	190058062	chr5	10437408	10437455	3
chr14	72579236	72579323	chr22	29976302	29976403	3
chr15	42196693	42197199	chr15	42264881	42265168	3
chr20	30410462	30411117	chr20	30539764	30540411	8
chr5	53739169	53739464	chr5	54191614	54192194	5
chr12	5184351	5184405	chr6	10415400	10415450	3
chrX	19922858	19923641	chrX	20009230	20009489	8
chr11	59521366	59521969	chr11	59569967	59570502	15
chr12	91755742	91756054	chr12	92967535	92968451	3
chr18	74117951	74118415	chr18	74421847	74422140	9
chr5	81937109	81937555	chr5	82859637	82860278	4
chr2	44313889	44314884	chr2	44518581	44519138	5
chr22	25334758	25335225	chr22	25453381	25453718	9
chr1	218637935	218638072	chr16	22637368	22637482	3
chr13	62987866	62987905	chr5	173300535	173300615	3
chr20	30249457	30250127	chr20	30283737	30284305	4
chr10	82244785	82244826	chr10	118041196	118041241	3
chr17	39703976	39704603	chr17	39818675	39819324	6
chr17	72745114	72745742	chr17	72777219	72777485	3
chr8	128745785	128746413	chr8	129871319	129871735	4
chr1	192443245	192444019	chr1	192549262	192549797	5
chr14	70285069	70286546	chr14	70540414	70541572	19
chr3	113727036	113727074	chr4	100154780	100154949	3
chr10	124039103	124039576	chr10	124194732	124195205	10
chr15	54100464	54100505	chr6	24695928	24696055	3
chr3	145936725	145937197	chr3	146358575	146358983	5
chr1	20858856	20858913	chr9	75718344	75718411	3
chr1	205366200	205367680	chr1	205492581	205493371	5
chr3	195752718	195753836	chr3	196245912	196246594	8
chr9	115512639	115512999	chr9	115555669	115555884	3
chr7	98062814	98062948	chr7	98375129	98375605	3
chr7	142937833	142938475	chr7	143001739	143002947	12
chr3	39232953	39233756	chr3	39329861	39330170	6
chr19	16889256	16890228	chr19	16912411	16913014	4
chr19	35557690	35558332	chr19	35626182	35626772	10
chr9	117424337	117424835	chr9	117673225	117674132	4
chr22	42353881	42353922	chr8	72992265	72992352	3
chr8	106392042	106392193	chrX	79869840	79869902	3
chr11	61984715	61984903	chr11	62001515	62002366	3
chr3	131973849	131974813	chr3	132061868	132062206	4
chr1	161733026	161733725	chr1	162006826	162007212	8
chr15	74166151	74166864	chr15	74257255	74257557	4
chrX	43513991	43514341	chrX	43609689	43609914	3
chr10	95245551	95246443	chr10	95271031	95271415	8
chr18	20351004	20351132	chr5	31541145	31541237	3
chr5	38332045	38332173	chr8	42029392	42029588	3
chr1	150659547	150659586	chr9	33348841	33348889	3
chr12	54606370	54607039	chr12	54762260	54762698	3
chr1	24621588	24621748	chr1	24712054	24712790	3
chr12	57701615	57702260	chr12	57846260	57847143	12
chr15	50443353	50443707	chr15	50475470	50475793	3
chr3	27175251	27176409	chr3	27320873	27321259	7
chr16	87888067	87888444	chr16	87898322	87898818	3
chr6	3808173	3808619	chr6	3849504	3849921	3
chr18	12391553	12391614	chr5	80809826	80809897	3
chr5	1479818	1480110	chr5	178831523	178831564	3
chr11	110071734	110072514	chr11	110247399	110247844	8
chr15	30367686	30367746	chr15	95802912	95802947	3
chr12	54772763	54774188	chr12	54786920	54789090	25
chr3	128879464	128882672	chr3	128963725	128966483	49
chr16	52253419	52253474	chr5	101350843	101350966	3
chr1	246852716	246853460	chr1	246862249	246863544	7
chr5	172593301	172594108	chr5	172631419	172631658	6
chr3	105067296	105067346	chr8	48992658	48992705	3
chr18	34965977	34966435	chr18	35036119	35036532	3
chr2	220024587	220025662	chr2	220076178	220076942	8
chr2	223555333	223555902	chr2	223764444	223764607	3
chr15	89474112	89474241	chrX	45815104	45815184	3
chr9	74590942	74591276	chr9	74639520	74640121	3
chr12	6432467	6433346	chr12	6492769	6493424	5
chr11	65472738	65473546	chr11	65655066	65655853	3
chr18	53082632	53082990	chr18	53448722	53449164	5
chr1	101666562	101666679	chr4	140568007	140568093	3
chr7	75928270	75929186	chr7	75943449	75944203	4
chr5	18394077	18395213	chr5	18698521	18699756	13
chr1	145424193	145425490	chr1	145542866	145543092	4
chr15	64718297	64718503	chr15	64978248	64978602	3
chr2	218825838	218825993	chr6	67206757	67206793	3
chr12	114204462	114204533	chr12	124390075	124390120	3
chr12	27537080	27537336	chr12	27804975	27805296	3
chrX	9819204	9819806	chrX	10087287	10087816	3
chr12	46941754	46942062	chr12	46956099	46956396	3
chr16	2892081	2892517	chr16	2908598	2909518	3
chr20	56088019	56090229	chr20	56784509	56785853	38
chr17	68188653	68188808	chrX	21992353	21992391	4
chr2	147491639	147492319	chr2	148089593	148091165	5
chr14	54833133	54833856	chr14	54887168	54887666	12
chr15	52501189	52501247	chr15	73423104	73423172	3
chr5	141071609	141072423	chr5	141193693	141193976	11
chr7	123431390	123431433	chr8	122450605	122450651	3
chr11	11098385	11098463	chr5	112676421	112676527	3
chr1	198238386	198238583	chr1	198432334	198432496	3
chr15	51455167	51455560	chr15	51669958	51670145	4
chr1	208267209	208267369	chr1	208411979	208412570	3
chr7	128067264	128067569	chr7	128096704	128097216	3
chr5	32232634	32232733	chr5	32916007	32916626	4
chr3	112456179	112456256	chr9	17237256	17237388	3
chr4	21792137	21792489	chr4	22390727	22391116	6
chr10	101371849	101372268	chr10	101470860	101471318	3
chr2	233739087	233739346	chr8	9497130	9497211	3
chr17	7765440	7766503	chr17	7944171	7944961	5
chr20	2736657	2737310	chr20	2981010	2981602	3
chr1	110745379	110747705	chr1	110854649	110855654	24
chr3	66866734	66866847	chr3	66876718	66877575	3
chr7	7635099	7635536	chr7	8335648	8336086	8
chr22	24721348	24721486	chr22	24816747	24816780	3
chr1	21558889	21560013	chr1	21581571	21582345	5
chr18	45139577	45139719	chr6	75599411	75599474	3
